customerID,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,is_charges_outlier,tenure_band,avg_monthly_revenue,charges_delta,clv_estimate,service_count,is_autopay,is_longterm_contract,has_internet,is_fiber,is_senior,is_high_value,gender_Female,gender_Male,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,churn_probability,churn_predicted,revenue_at_risk,risk_rank,scoring_model,risk_tier,value_tier,segment_label,segment_priority,recommended_action,segment_color
5762-TJXGK,0,0,0,52,0,0,1,1,1,0,1,1,1,58.75,3038.55,0,0,49+ mo,58.43365384615385,0.3163461538461476,1410.0,5,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0.09991960756817472,0,5.870276944630265,5190,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
0594-UFTUL,0,1,1,13,1,0,0,0,0,0,0,0,1,19.85,252.0,0,0,13-24 mo,19.384615384615383,0.4653846153846181,476.4,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0.29561295114972685,0,5.867917080322078,5191,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
9926-PJHDQ,0,1,1,72,1,1,0,0,1,0,1,1,1,76.8,5468.45,0,0,49+ mo,75.95069444444444,0.84930555555556,1843.2,5,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0.0763744454238973,0,5.865557408555313,5192,logistic,low_risk,high_value,Nurture & Upsell,3,Loyalty program or upgrade promotion,#2ca02c
9932-WBWIK,0,0,0,11,1,0,0,0,0,0,0,0,0,20.35,215.25,0,0,0-12 mo,19.568181818181817,0.7818181818181849,488.4,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0.28770835071148654,0,5.8548649369787515,5193,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
1465-WCZVT,0,1,1,3,1,0,0,0,0,0,0,0,0,19.65,60.65,0,0,0-12 mo,20.216666666666665,-0.5666666666666664,471.6,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0.2979547088578938,0,5.854810029057613,5194,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
4737-HOBAX,0,1,0,63,1,1,0,0,1,1,1,1,0,79.8,5034.05,0,0,49+ mo,79.90555555555555,-0.1055555555555542,1915.2,6,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0.07336278141936166,0,5.85434995726506,5195,logistic,low_risk,high_value,Nurture & Upsell,3,Loyalty program or upgrade promotion,#2ca02c
9720-JJJOR,0,1,1,41,1,0,1,1,1,0,0,0,1,60.3,2511.3,0,0,25-48 mo,61.25121951219513,-0.9512195121951308,1447.1999999999998,4,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0.09701863159554144,0,5.850223485211149,5196,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
8999-YPYBV,0,1,1,45,1,0,1,1,1,1,1,1,1,84.35,3858.05,0,0,25-48 mo,85.73444444444445,-1.3844444444444548,2024.4,7,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0.06934956007308357,0,5.849635392164599,5197,logistic,low_risk,high_value,Nurture & Upsell,3,Loyalty program or upgrade promotion,#2ca02c
3039-MJSLN,0,0,1,3,1,0,0,0,0,0,0,0,0,20.2,50.6,0,0,0-12 mo,16.866666666666667,3.333333333333332,484.7999999999999,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0.2895367973961386,0,5.848643307401999,5198,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
7845-URHJN,0,1,0,8,1,0,0,0,0,0,0,0,0,20.15,156.25,1,0,0-12 mo,19.53125,0.6187499999999986,483.6,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0.290120412117759,0,5.845926304172844,5199,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
5396-IZEPB,0,0,0,9,1,0,0,0,0,0,0,0,0,19.7,180.7,0,0,0-12 mo,20.077777777777776,-0.3777777777777764,472.7999999999999,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0.296690307356556,0,5.844799054924153,5200,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
4500-HKANN,0,1,1,23,1,1,0,1,0,1,0,0,0,59.7,1414.2,0,0,13-24 mo,61.48695652173913,-1.7869565217391283,1432.8000000000002,4,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0.09770560525826329,0,5.833024633918319,5201,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
2197-OMWGI,1,1,1,68,0,0,0,1,1,0,1,1,1,53.0,3656.25,0,0,49+ mo,53.768382352941174,-0.768382352941174,1272.0,4,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0.1100329606501796,0,5.831746914459519,5202,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
9575-IWCAZ,0,1,0,6,1,1,0,0,0,0,0,0,0,25.1,171.0,0,0,0-12 mo,28.5,-3.3999999999999986,602.4000000000001,2,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0.23222708987106724,0,5.828899955763788,5203,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
2371-JUNGC,0,0,0,11,1,0,0,0,0,0,0,0,0,20.25,208.0,0,0,0-12 mo,18.90909090909091,1.34090909090909,486.0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0.2873425615044523,0,5.818686870465159,5204,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
4946-EDSEW,0,1,1,11,1,0,0,0,0,0,0,0,1,19.25,180.3,1,0,0-12 mo,16.39090909090909,2.8590909090909093,462.0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0.3019176682675579,0,5.811915114150489,5205,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
7779-ORAEL,1,1,0,45,1,1,1,0,1,1,0,1,0,75.15,3480.35,0,0,25-48 mo,77.3411111111111,-2.1911111111110984,1803.6,6,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0.07728499053164227,0,5.807967038452917,5206,logistic,low_risk,high_value,Nurture & Upsell,3,Loyalty program or upgrade promotion,#2ca02c
7605-BDWDC,0,0,0,31,0,0,1,1,0,1,0,1,1,49.85,1520.1,0,0,25-48 mo,49.03548387096774,0.8145161290322633,1196.4,4,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0.11626449802443647,0,5.795785226518158,5207,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
2890-WFBHU,0,0,0,59,1,1,1,1,1,1,0,1,0,79.85,4786.1,0,0,49+ mo,81.12033898305086,-1.270338983050863,1916.4,7,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0.07244254789358177,0,5.784537449302504,5208,logistic,low_risk,high_value,Nurture & Upsell,3,Loyalty program or upgrade promotion,#2ca02c
2404-JIBFC,0,1,1,55,1,1,1,0,1,1,1,1,1,85.1,4657.95,0,0,49+ mo,84.69,0.4099999999999966,2042.4,7,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0.0679004537499851,0,5.7783286141237316,5209,logistic,low_risk,high_value,Nurture & Upsell,3,Loyalty program or upgrade promotion,#2ca02c
0620-XEFWH,0,1,1,4,1,0,0,0,0,0,0,0,0,18.85,84.2,0,0,0-12 mo,21.05,-2.1999999999999993,452.4,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0.30610479956519654,0,5.770075471803955,5210,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
7503-MIOGA,1,1,0,72,1,1,1,1,1,1,1,1,1,89.85,6697.35,0,0,49+ mo,93.01875,-3.168750000000017,2156.3999999999996,8,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0.06421296378576682,0,5.769534796151149,5211,logistic,low_risk,high_value,Nurture & Upsell,3,Loyalty program or upgrade promotion,#2ca02c
7219-TLZHO,0,1,1,4,1,0,0,0,0,0,0,0,0,20.85,62.9,0,0,0-12 mo,15.725,5.125000000000002,500.4,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0.27660255196656863,0,5.767163208502956,5212,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
0031-PVLZI,0,1,1,4,1,0,0,0,0,0,0,0,0,20.35,76.35,1,0,0-12 mo,19.0875,1.2625000000000028,488.4,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0.2833847695288352,0,5.766880059911796,5213,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
6034-ZRYCV,0,1,0,72,0,0,0,1,1,0,1,1,1,54.2,3937.45,1,0,49+ mo,54.68680555555555,-0.4868055555555486,1300.8000000000002,4,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0.10635848589222048,0,5.76462993535835,5214,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
0098-BOWSO,0,0,0,27,1,0,0,0,0,0,0,0,1,19.4,529.8,0,0,25-48 mo,19.62222222222222,-0.2222222222222214,465.6,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0.29673723301075605,0,5.756702320408667,5215,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
8932-CZHRQ,0,0,0,68,1,1,1,1,1,0,0,1,0,76.75,5233.25,0,0,49+ mo,76.9595588235294,-0.2095588235294059,1842.0,6,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0.07494955476340023,0,5.752378328090968,5216,logistic,low_risk,high_value,Nurture & Upsell,3,Loyalty program or upgrade promotion,#2ca02c
3752-CQSJI,0,1,1,13,1,0,0,0,0,0,0,0,1,20.45,254.5,0,0,13-24 mo,19.576923076923077,0.8730769230769226,490.7999999999999,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0.28127308809831914,0,5.752034651610626,5217,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
9294-TDIPC,0,0,1,5,1,0,0,0,0,0,0,0,0,20.2,83.75,0,0,0-12 mo,16.75,3.4499999999999993,484.7999999999999,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0.28470806432379725,0,5.7511028993407045,5218,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
7785-RDVIG,0,1,1,3,1,0,0,0,0,0,0,0,0,19.3,54.7,0,0,0-12 mo,18.233333333333334,1.0666666666666664,463.2000000000001,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0.2979734767215927,0,5.750888100726739,5219,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
0916-KNFAJ,0,1,0,61,1,1,1,0,1,0,0,1,1,69.9,4226.7,0,0,49+ mo,69.29016393442623,0.6098360655737736,1677.6,5,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0.08226949647526036,0,5.750637803620699,5220,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
2000-DHJUY,1,1,0,70,1,1,1,1,1,1,1,1,1,92.2,6474.45,0,0,49+ mo,92.49214285714284,-0.2921428571428492,2212.8,8,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0.062297424418745445,0,5.74382253140833,5221,logistic,low_risk,high_value,Nurture & Upsell,3,Loyalty program or upgrade promotion,#2ca02c
8942-DBMHZ,0,0,0,12,1,0,0,0,0,0,0,0,0,20.45,255.35,0,0,0-12 mo,21.279166666666665,-0.8291666666666657,490.7999999999999,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0.2808657184634072,0,5.743703942576677,5222,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
9906-NHHVC,1,0,0,65,0,0,0,1,1,0,1,1,1,53.5,3517.9,0,0,49+ mo,54.121538461538464,-0.6215384615384636,1284.0,4,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0.107349128680226,0,5.743178384392091,5223,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
2040-LDIWQ,0,1,1,65,1,1,0,1,1,1,1,1,1,84.2,5324.5,0,0,49+ mo,81.91538461538461,2.2846153846153925,2020.8,7,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0.06792015648238933,0,5.718877175817182,5224,logistic,low_risk,high_value,Nurture & Upsell,3,Loyalty program or upgrade promotion,#2ca02c
2023-VQFDL,0,0,0,18,1,0,0,0,0,0,0,0,0,19.0,348.8,0,0,13-24 mo,19.37777777777778,-0.37777777777778,456.0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0.3008972724522677,0,5.717048176593087,5225,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
8060-HIWJJ,0,0,0,64,1,1,0,1,1,1,1,1,0,86.55,5632.55,0,0,49+ mo,88.00859375,-1.4585937500000057,2077.2,7,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0.06602523114748333,0,5.714483755814682,5226,logistic,low_risk,high_value,Nurture & Upsell,3,Loyalty program or upgrade promotion,#2ca02c
1991-VOPLL,0,0,0,9,1,0,0,0,0,0,0,0,0,19.05,157.65,0,0,0-12 mo,17.516666666666666,1.533333333333335,457.2000000000001,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0.29994684631279306,0,5.713987422258708,5227,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
7609-YBPXG,0,0,0,54,1,1,1,0,1,1,1,1,0,87.1,4735.2,0,0,49+ mo,87.68888888888888,-0.5888888888888886,2090.3999999999996,7,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0.06558067702151486,0,5.712076968573944,5228,logistic,low_risk,high_value,Nurture & Upsell,3,Loyalty program or upgrade promotion,#2ca02c
0380-ZCSBI,0,0,0,10,1,0,0,0,0,0,0,0,0,20.0,198.7,0,0,0-12 mo,19.869999999999997,0.1300000000000025,480.0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0.2855718879189451,0,5.711437758378902,5229,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
2428-ZMCTB,0,0,0,10,1,0,0,0,0,0,0,0,0,19.75,208.25,0,0,0-12 mo,20.825,-1.0749999999999993,474.0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0.288487753013705,0,5.697633122020673,5230,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
2361-UPSND,0,1,0,46,1,0,1,1,0,1,0,1,0,70.6,3231.05,0,0,25-48 mo,70.24021739130436,0.3597826086956388,1694.4,5,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0.08055050433029726,0,5.686865605718986,5231,logistic,low_risk,high_value,Nurture & Upsell,3,Loyalty program or upgrade promotion,#2ca02c
6898-RBTLU,0,1,1,49,1,1,0,1,0,1,1,1,0,79.3,3902.45,0,0,49+ mo,79.64183673469387,-0.3418367346938709,1903.2,6,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0.07171290414321642,0,5.686833298557062,5232,logistic,low_risk,high_value,Nurture & Upsell,3,Loyalty program or upgrade promotion,#2ca02c
2739-CCZMB,0,0,1,5,1,0,0,0,0,0,0,0,0,20.35,122.0,0,0,0-12 mo,24.4,-4.049999999999997,488.4,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0.27924880721782047,0,5.682713226882647,5233,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
8815-LMFLX,0,1,1,25,1,1,0,0,0,0,0,0,1,25.4,546.85,0,0,25-48 mo,21.874,3.525999999999996,609.5999999999999,2,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0.22371841167411166,0,5.682447656522436,5234,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
6258-PVZWJ,0,1,0,68,1,1,1,1,1,1,1,1,1,90.8,6302.85,0,0,49+ mo,92.68897058823528,-1.8889705882352956,2179.2,8,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0.062413692944567334,0,5.667163319366714,5235,logistic,low_risk,high_value,Nurture & Upsell,3,Loyalty program or upgrade promotion,#2ca02c
2773-MADBQ,0,0,0,36,0,0,1,1,1,1,0,1,1,53.1,1901.25,0,0,25-48 mo,52.8125,0.2875000000000014,1274.4,5,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0.10638732026504151,0,5.6491667060737045,5236,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
1179-INLAT,0,0,0,3,1,0,0,0,0,0,0,0,1,19.45,69.25,0,0,0-12 mo,23.083333333333332,-3.633333333333333,466.7999999999999,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0.28994669368960413,0,5.6394631922628005,5237,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
6418-HNFED,0,1,0,51,1,0,1,1,1,1,1,1,1,83.25,4089.45,0,0,49+ mo,80.18529411764706,3.064705882352939,1998.0,7,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0.06762692111261279,0,5.629941182625014,5238,logistic,low_risk,high_value,Nurture & Upsell,3,Loyalty program or upgrade promotion,#2ca02c
9929-PLVPA,0,0,1,4,1,0,0,0,0,0,0,0,0,20.4,94.5,0,0,0-12 mo,23.625,-3.2250000000000014,489.6,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0.2758824212061605,0,5.6280013926056744,5239,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
5668-MEISB,0,1,1,72,1,1,1,1,1,1,1,0,0,106.1,7657.4,0,0,49+ mo,106.35277777777776,-0.25277777777778,2546.3999999999996,7,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0.052933561691751736,0,5.616250895494859,5240,logistic,low_risk,high_value,Nurture & Upsell,3,Loyalty program or upgrade promotion,#2ca02c
1257-SXUXQ,0,1,1,5,1,0,0,0,0,0,0,0,0,19.45,86.05,0,0,0-12 mo,17.21,2.2399999999999984,466.7999999999999,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0.2886834517178652,0,5.614893135912478,5241,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
8963-MQVYN,0,0,1,22,1,0,0,0,0,0,0,0,1,20.55,469.85,0,0,13-24 mo,21.356818181818184,-0.8068181818181834,493.2000000000001,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0.2729080819979306,0,5.608261085057474,5242,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
9385-NXKDA,0,1,0,72,1,1,1,1,1,0,1,1,1,82.65,5919.35,0,0,49+ mo,82.21319444444445,0.4368055555555514,1983.6,7,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0.06772355299504525,0,5.59735165504049,5243,logistic,low_risk,high_value,Nurture & Upsell,3,Loyalty program or upgrade promotion,#2ca02c
7777-UNYHB,0,1,1,12,1,0,0,0,0,0,0,0,1,20.1,232.4,0,0,0-12 mo,19.366666666666667,0.7333333333333343,482.4,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0.278420125776699,0,5.59624452811165,5244,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
1498-NHTLT,0,1,1,59,1,0,1,1,1,1,1,1,1,86.75,5186.0,0,0,49+ mo,87.89830508474576,-1.1483050847457577,2082.0,7,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0.06448701993169056,0,5.594248979074156,5245,logistic,low_risk,high_value,Nurture & Upsell,3,Loyalty program or upgrade promotion,#2ca02c
8200-LGKSR,0,1,0,71,1,1,1,0,1,1,1,1,0,83.2,6126.1,0,0,49+ mo,86.2830985915493,-3.0830985915493017,1996.8,7,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0.06719217785985947,0,5.590389197940308,5246,logistic,low_risk,high_value,Nurture & Upsell,3,Loyalty program or upgrade promotion,#2ca02c
3623-FQBOX,0,0,0,21,1,0,0,0,0,0,0,0,1,19.95,416.4,0,0,13-24 mo,19.82857142857143,0.1214285714285701,478.7999999999999,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0.27977597716286284,0,5.581530744399114,5247,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
1345-GKDZZ,0,0,1,6,1,0,0,0,0,0,0,0,0,19.55,128.6,0,0,0-12 mo,21.433333333333337,-1.8833333333333329,469.2000000000001,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0.2854415434833054,0,5.580382175098621,5248,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
3474-BAFSJ,0,1,0,57,0,0,0,1,1,1,1,1,1,57.5,3265.95,0,0,49+ mo,57.29736842105263,0.2026315789473685,1380.0,5,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0.09691167007999937,0,5.572421029599964,5249,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
4227-OJHAL,0,1,1,68,1,1,1,1,1,0,1,0,1,73.0,5163.0,0,0,49+ mo,75.92647058823529,-2.92647058823529,1752.0,6,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0.0763239253156226,0,5.57164654804045,5250,logistic,low_risk,high_value,Nurture & Upsell,3,Loyalty program or upgrade promotion,#2ca02c
3654-ARMGP,0,0,0,61,1,1,0,1,1,1,1,1,0,88.65,5321.25,0,0,49+ mo,87.23360655737704,1.4163934426229616,2127.6000000000004,7,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0.0628318896477272,0,5.570047017271016,5251,logistic,low_risk,high_value,Nurture & Upsell,3,Loyalty program or upgrade promotion,#2ca02c
4403-BWPAY,0,0,0,14,1,1,0,0,0,0,0,0,1,24.8,321.7,0,0,13-24 mo,22.978571428571428,1.821428571428573,595.2,2,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.22433312040830966,0,5.56346138612608,5252,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
1936-CZAKF,0,1,0,49,0,0,0,1,0,0,1,1,0,49.65,2409.9,0,0,49+ mo,49.18163265306123,0.4683673469387699,1191.6,3,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0.11185704433622355,0,5.553702251293499,5253,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
3230-IUALN,0,1,1,45,1,0,1,0,1,1,1,1,1,81.0,3533.6,0,0,25-48 mo,78.52444444444444,2.475555555555559,1944.0,6,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0.06856329192612988,0,5.553626646016521,5254,logistic,low_risk,high_value,Nurture & Upsell,3,Loyalty program or upgrade promotion,#2ca02c
7138-GIRSH,0,0,0,50,1,1,0,0,1,1,0,1,0,69.5,3418.2,0,0,49+ mo,68.36399999999999,1.13600000000001,1668.0,5,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0.07985010408287681,0,5.5495822337599385,5255,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
5539-HIVAK,1,1,0,28,1,1,0,0,0,0,0,0,0,25.7,734.6,0,0,25-48 mo,26.235714285714288,-0.5357142857142883,616.8,2,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0.21586915684899194,0,5.5478373310190925,5256,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
1539-LNKHM,0,0,0,12,1,0,0,0,0,0,0,0,0,20.4,266.6,0,0,0-12 mo,22.21666666666667,-1.81666666666667,489.6,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0.27192148311742204,0,5.54719825559541,5257,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
7623-HKYRK,0,0,1,6,1,0,0,0,0,0,0,0,0,19.7,111.65,0,0,0-12 mo,18.608333333333334,1.091666666666665,472.7999999999999,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0.281067514699831,0,5.5370300395866705,5258,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
7508-DQAKK,0,0,0,64,1,1,1,1,1,1,1,1,1,86.4,5442.05,0,0,49+ mo,85.03203125,1.3679687500000028,2073.6000000000004,8,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0.0640766026614208,0,5.536218469946758,5259,logistic,low_risk,high_value,Nurture & Upsell,3,Loyalty program or upgrade promotion,#2ca02c
3724-UCSHY,0,1,1,6,1,0,0,0,0,0,0,0,0,19.55,122.9,0,0,0-12 mo,20.483333333333334,-0.9333333333333336,469.2000000000001,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0.28309263409557817,0,5.534460996568553,5260,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
5840-NVDCG,0,1,1,16,1,0,1,1,0,1,0,1,0,68.25,1114.85,0,0,13-24 mo,69.678125,-1.4281249999999943,1638.0,5,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0.08106185936613557,0,5.532471901738752,5261,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
6103-QCKFX,0,1,1,44,1,0,1,0,0,1,0,0,0,56.25,2419.55,0,0,25-48 mo,54.98977272727273,1.2602272727272703,1350.0,3,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0.098329368959758,0,5.531027003986387,5262,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
7812-FZHPE,0,1,1,17,1,1,0,0,0,0,0,0,0,24.1,409.9,1,0,13-24 mo,24.11176470588235,-0.0117647058823493,578.4000000000001,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0.22950100909999832,0,5.530974319309959,5263,logistic,low_risk,low_value,Monitor Only,4,No immediate action — standard lifecycle comms,#7f7f7f
